Exchange Date,Close,Open,Low,High,Volume
4/28/2023,1049.12,1043.17,1042.04,1049.12,613143000
4/27/2023,1039.63,1040.8,1037.62,1044.25,511730000
4/26/2023,1040.8,1034.85,1029.19,1040.8,576777000
4/25/2023,1034.85,1045.87,1032.49,1045.87,539589000
4/24/2023,1041.36,1042.91,1038.36,1047.18,556988000
4/21/2023,1042.91,1049.25,1041.26,1050.4,553030000
4/20/2023,1049.25,1048.98,1045.85,1051.86,373745000
4/19/2023,1048.98,1055.02,1047.47,1058.14,569677000
4/18/2023,1055.02,1053.81,1050.89,1057.15,539759000
4/17/2023,1053.81,1052.89,1049.11,1054.72,453785000
4/14/2023,1052.89,1064.3,1052.89,1068.79,786526000
4/13/2023,1064.3,1069.45,1062.26,1070.96,673042000
4/12/2023,1069.45,1071.61,1066.43,1072.7,726164000
4/11/2023,1069.46,1065.35,1056.9,1070.56,697781000
4/10/2023,1065.35,1073.86,1063.45,1075.54,857460000
4/7/2023,1069.71,1070.91,1063.7,1072.94,646004000
4/6/2023,1070.91,1080.86,1070.91,1084.52,998757000
4/5/2023,1080.86,1078.45,1074.1,1080.86,793746000
4/4/2023,1078.45,1079.28,1075.1,1082.21,803886000
4/3/2023,1079.28,1064.64,1064.64,1079.28,821311000
3/31/2023,1064.64,1059.44,1059.44,1067.55,639934000
3/30/2023,1059.44,1056.33,1056.33,1066.23,633976000
3/29/2023,1056.33,1054.29,1048.26,1056.33,460964000
3/28/2023,1054.29,1052.25,1051.75,1059.83,648103000
3/27/2023,1052.25,1047.78,1041.99,1053.78,556948000
3/24/2023,1046.79,1045.1,1044.02,1052.29,579738000
3/23/2023,1045.1,1040.54,1030.93,1045.1,431451000
3/22/2023,1040.54,1032.43,1032.43,1042.84,458777000
3/21/2023,1032.43,1023.1,1017.05,1036.15,474893000
3/20/2023,1023.1,1045.14,1022.71,1045.14,567363000
3/17/2023,1045.14,1047.4,1043.54,1055.42,564932000
3/16/2023,1047.4,1062.19,1043.65,1062.19,532927000
3/15/2023,1062.19,1040.13,1040.13,1062.55,622856000
3/14/2023,1040.13,1052.8,1034.72,1052.8,621186000
3/13/2023,1052.8,1053,1045.46,1055.58,625072000
3/10/2023,1053,1055.95,1046.31,1055.95,508592000
3/9/2023,1055.95,1049.18,1049.18,1060.56,609044000
3/8/2023,1049.18,1037.84,1027.8,1049.18,510280000
3/7/2023,1037.84,1027.18,1027.18,1043.92,473165000
3/6/2023,1027.18,1024.77,1024.77,1042.43,421902000
3/3/2023,1024.77,1038.1,1022.78,1041.82,447722000
3/2/2023,1037.61,1039,1033.07,1043.8,373164000
3/1/2023,1040.55,1024.68,1013.37,1040.55,523621000
2/28/2023,1024.68,1021.25,1018.72,1034.36,432959000
2/27/2023,1021.25,1039.56,1017.55,1039.56,588607000
2/24/2023,1039.56,1053.66,1034.66,1053.66,430408000
2/23/2023,1053.66,1054.28,1030.58,1054.48,720747000
2/22/2023,1054.28,1082.23,1054.28,1082.23,814014000
2/21/2023,1082.23,1086.69,1081.8,1095.1,720349000
2/20/2023,1086.69,1059.74,1059.56,1088.01,682287000
2/17/2023,1059.31,1058.29,1053.26,1062.25,465080000
2/16/2023,1058.29,1048.2,1047.45,1058.29,475804000
2/15/2023,1048.2,1038.64,1034.39,1051.89,585763000
2/14/2023,1038.64,1043.7,1032.76,1046.64,395733000
2/13/2023,1043.7,1055.3,1031.7,1055.3,681324000
2/10/2023,1055.3,1064.03,1054.08,1066.28,463942000
2/9/2023,1064.03,1072.22,1064.03,1075.2,473849000
2/8/2023,1072.22,1065.84,1063.5,1079.51,569318000
2/7/2023,1065.84,1089.29,1065.18,1092.12,673207000
2/6/2023,1089.29,1077.15,1067.24,1089.29,527007000
2/3/2023,1077.15,1077.59,1070.46,1081.89,563829000
2/2/2023,1077.59,1075.97,1070.81,1083.36,634743000
2/1/2023,1075.97,1111.18,1075.97,1116.96,1029897000
1/31/2023,1111.18,1102.57,1088.25,1111.18,748424000
1/30/2023,1102.57,1117.1,1102.57,1118.46,798676000
1/27/2023,1117.1,1108.08,1108.08,1124.3,604933000
1/19/2023,1108.08,1098.28,1094.46,1111.72,617714000
1/18/2023,1098.28,1088.29,1088.29,1100.39,604198000
1/17/2023,1088.29,1066.68,1066.68,1088.29,673933000
1/16/2023,1066.68,1060.17,1057.87,1067.74,520791000
1/13/2023,1060.17,1056.39,1055.23,1066.39,670232000
1/12/2023,1056.39,1055.76,1050.27,1060.97,506467000
1/11/2023,1055.76,1053.35,1053.35,1065.69,545184000
1/10/2023,1053.35,1054.21,1045.75,1057.44,546263000
1/9/2023,1054.21,1058.28,1050.95,1062.12,475204000
1/6/2023,1051.44,1055.82,1047.26,1065.58,698499000
1/5/2023,1055.82,1048.17,1046.64,1058.14,535053000
1/4/2023,1046.35,1043.9,1041.56,1052.6,647731000
1/3/2023,1043.9,1007.09,1007.09,1043.9,551326000
12/30/2022,1007.09,1009.29,1007.09,1017.99,407135000
12/29/2022,1009.29,1015.66,1009.29,1021.96,462660000
12/28/2022,1015.66,1004.57,998.97,1020.52,590453000
12/27/2022,1004.57,985.21,983.67,1007.88,593357000
12/26/2022,985.21,1020.34,985.21,1021.89,623487000
12/23/2022,1020.34,1022.61,1013.2,1027.34,544113000
12/22/2022,1022.61,1018.88,1016.54,1033.18,714221000
12/21/2022,1018.88,1033.34,1005.43,1033.84,857327000
12/20/2022,1023.13,1038.4,1010.08,1038.74,1075424000
12/19/2022,1038.4,1052.48,1038.4,1065.59,988837000
12/16/2022,1052.48,1055.32,1047.16,1064.79,881531000
12/15/2022,1055.32,1049.16,1049.06,1062.61,731119000
12/14/2022,1050.43,1047.45,1046.43,1062.18,792044000
12/13/2022,1047.45,1032.07,1026.3,1047.45,798743000
12/12/2022,1032.07,1051.81,1032.07,1065.16,909565000
12/9/2022,1051.81,1050.53,1041.39,1061.21,788203000
12/8/2022,1050.53,1041.02,1041.02,1078.09,916988000
12/7/2022,1041.02,1048.69,1034.92,1059.79,920936000
12/6/2022,1048.69,1093.67,1048.69,1093.67,1481856000
12/5/2022,1093.67,1080.01,1080.01,1099.45,1257541000
12/2/2022,1080.01,1036.28,1030.81,1080.01,1092311000
12/1/2022,1036.28,1048.42,1035.62,1066.28,1344536000
11/30/2022,1048.42,1032.16,1021.54,1048.42,1143350000
11/29/2022,1032.16,1005.69,998.56,1032.16,1184150000
11/28/2022,1005.69,971.46,971.46,1006.22,973788000
11/25/2022,971.46,947.71,947.71,971.46,622497000
11/24/2022,947.71,946,934.31,950.03,543144000
11/23/2022,946,952.12,942.02,958.61,542122000
11/22/2022,952.12,960.65,948.52,985.28,1050028000
11/21/2022,960.65,969.33,956.77,973.19,597721000
11/18/2022,969.33,969.26,939.73,971.77,960582000
11/17/2022,969.26,942.9,942.9,972.88,724461000
11/16/2022,942.9,911.9,873.78,945.42,1046754000
11/15/2022,911.9,941.04,900.17,941.04,692337000
11/14/2022,941.04,954.53,923.53,954.53,666060000
11/11/2022,954.53,947.24,947.24,966.7,736494000
11/10/2022,947.24,975.97,935.78,976.31,698764000
11/9/2022,985.59,981.65,977.93,994.79,583059000
11/8/2022,981.65,975.19,956.97,981.86,660723000
11/7/2022,975.19,997.15,969.61,997.15,646845000
11/4/2022,997.15,1008.23,974.61,1009.96,753114000
11/3/2022,1019.81,1023.19,1010.65,1023.95,442888000
11/2/2022,1023.19,1033.75,1018.64,1034.73,578232000
11/1/2022,1033.75,1027.94,1027.39,1043.53,613980000
10/31/2022,1027.94,1028.24,1005,1030.32,662041000
10/28/2022,1027.36,1028.01,1026.53,1044.57,654696000
10/27/2022,1028.01,993.36,990.48,1028.01,647723000
10/26/2022,993.36,997.7,984.71,1004.55,448275000
10/25/2022,997.7,986.15,962.45,1011.39,751178000
10/24/2022,986.15,1019.82,977.41,1023.51,654945000
10/21/2022,1019.82,1058.45,1013.69,1059.09,742096000
10/20/2022,1058.45,1056.14,1048.21,1065.28,398325000
10/19/2022,1060.07,1063.66,1052.29,1065.99,400660000
10/18/2022,1063.66,1051.58,1051.58,1071.74,514838000
10/17/2022,1051.58,1061.85,1033.59,1061.85,497417000
10/14/2022,1061.85,1050.99,1050.99,1068.12,641480000
10/13/2022,1050.99,1034.81,1025.04,1050.99,477334000
10/12/2022,1034.81,1006.2,1002.89,1039.44,616141000
10/11/2022,1006.2,1042.48,998.64,1042.48,672103000
10/10/2022,1042.48,1035.91,1012.94,1051.02,692982000
10/7/2022,1035.91,1074.52,1022.38,1074.52,877310000
10/6/2022,1074.52,1104.26,1072.57,1106.97,545817000
10/5/2022,1104.26,1078.14,1078.14,1110.21,451940000
10/4/2022,1078.14,1086.44,1069.74,1100.42,582819000
10/3/2022,1086.44,1132.11,1079.86,1132.11,554154000
9/30/2022,1132.11,1126.07,1099.44,1135.47,729667000
9/29/2022,1126.07,1143.62,1126.07,1159.49,491471000
9/28/2022,1143.62,1166.54,1142.79,1166.54,527699000
9/27/2022,1166.54,1174.35,1166.44,1180.75,466621000
9/26/2022,1174.35,1203.28,1159.12,1203.28,757086000
9/23/2022,1203.28,1214.7,1201.45,1216.59,485377000
9/22/2022,1214.7,1210.55,1196.64,1214.7,473555000
9/21/2022,1210.55,1218.93,1204.68,1218.93,391712000
9/20/2022,1218.93,1212.08,1199.71,1218.93,473889000
9/19/2022,1205.43,1234.03,1202.07,1234.03,701958000
9/16/2022,1234.03,1245.66,1230.37,1246.17,632371000
9/15/2022,1245.66,1240.77,1240.77,1250.93,429836000
9/14/2022,1240.77,1248.4,1228.51,1248.4,607856000
9/13/2022,1248.4,1249.62,1243.87,1252.35,473969000
9/12/2022,1249.62,1248.78,1248.78,1257.8,410185000
9/9/2022,1248.78,1234.6,1228.54,1248.78,586026000
9/8/2022,1234.6,1243.17,1234.6,1251.36,599612000
9/7/2022,1243.17,1277.4,1243.17,1277.4,852272000
9/6/2022,1277.4,1279.58,1277.4,1286.92,581455000
9/5/2022,1277.35,1280.51,1275.35,1285.7,524683000
8/31/2022,1280.51,1279.39,1274.99,1285.29,499313000
8/30/2022,1279.39,1270.8,1270.8,1287.65,526096000
8/29/2022,1270.8,1282.57,1249.17,1282.57,845897000
8/26/2022,1282.57,1291.29,1280.05,1295.12,668956000
8/25/2022,1288.88,1277.16,1277.16,1289.18,623966000
8/24/2022,1277.16,1270.81,1270.81,1280.36,601885000
8/23/2022,1270.81,1260.43,1253.45,1270.81,564724000
8/22/2022,1260.43,1269.18,1255.83,1270.57,619448000
8/19/2022,1269.18,1273.66,1263.45,1280,607623000
8/18/2022,1273.66,1275.28,1268.64,1283.15,599083000
8/17/2022,1275.28,1274.69,1271.97,1280.61,712253000
8/16/2022,1274.69,1274.2,1271.11,1275.93,617720000
8/15/2022,1274.2,1262.33,1262.33,1274.24,634199000
8/12/2022,1262.33,1252.07,1248.65,1262.33,542036000
8/11/2022,1252.07,1256.5,1245.85,1268.03,810554000
8/10/2022,1256.5,1258.85,1253.89,1260.36,651757000
8/9/2022,1258.85,1256.75,1252.84,1263.14,721636000
8/8/2022,1256.75,1252.36,1252.04,1258.84,699342000
8/5/2022,1252.74,1250.25,1245.05,1253.75,698640000
8/4/2022,1254.15,1249.76,1247.38,1257.38,724749000
8/3/2022,1249.76,1241.62,1232.41,1250.2,789515000
8/2/2022,1241.62,1231.35,1224.11,1241.91,817689000
8/1/2022,1231.35,1206.33,1206.33,1231.35,708709000
7/29/2022,1206.33,1208.12,1206.33,1217.84,590318000
7/28/2022,1208.12,1191.04,1191.04,1214.03,668855000
7/27/2022,1191.04,1185.07,1178.58,1191.04,445143000
7/26/2022,1185.07,1188.5,1184.44,1194.15,434802000
7/25/2022,1188.5,1191.43,1184.32,1198.16,437846000
7/22/2022,1194.76,1198.47,1194.76,1202.69,477948000
7/21/2022,1198.47,1194.14,1194.14,1201.91,530311000
7/20/2022,1194.14,1178.33,1178.33,1198.63,648003000
7/19/2022,1178.33,1176.49,1168.99,1180.46,532685000
7/18/2022,1176.49,1179.25,1174.7,1184.93,523728000
7/15/2022,1179.25,1182.17,1178.12,1189.66,604014000
7/14/2022,1182.17,1173.92,1170.04,1182.17,534742000
7/13/2022,1173.92,1173.46,1170.92,1182.21,563998000
7/12/2022,1174.82,1155.29,1153.55,1174.82,525110000
7/11/2022,1155.29,1171.31,1144.55,1171.31,538713000
7/8/2022,1171.31,1166.48,1164.23,1177.18,476372000
7/7/2022,1166.48,1149.61,1142.8,1166.48,411791000
7/6/2022,1149.61,1181.29,1147.63,1181.29,556463000
7/5/2022,1181.29,1195.53,1181.29,1200.99,612003000
7/4/2022,1195.53,1206.47,1192.63,1208.96,442819000
7/1/2022,1198.9,1197.6,1170.95,1202.41,534065000
6/30/2022,1197.6,1218.09,1197.6,1220.51,510217000
6/29/2022,1218.09,1218.1,1207.38,1219.58,560589000
6/28/2022,1218.1,1202.82,1198.99,1221.74,588386000
6/27/2022,1202.82,1185.48,1185.48,1203.51,526955000
6/24/2022,1185.48,1188.88,1185.48,1196.85,478685000
6/23/2022,1188.88,1169.27,1162.06,1188.88,440782000
6/22/2022,1169.27,1172.47,1162.98,1185.86,592476000
6/21/2022,1172.47,1180.4,1162.94,1189.97,694932000
6/20/2022,1180.4,1218.37,1180.4,1221.6,669545000
6/17/2022,1217.3,1236.63,1191.92,1236.63,738578000
6/16/2022,1236.63,1213.93,1213.93,1246.32,561693000
6/15/2022,1213.93,1230.31,1195.19,1235.56,688120000
6/14/2022,1230.31,1227.04,1211.13,1239.36,560885000
6/13/2022,1227.04,1284.08,1226.01,1284.08,733452000
6/10/2022,1284.08,1307.8,1284.08,1309.59,603294000
6/9/2022,1307.8,1307.91,1300.85,1312.44,465658000
6/8/2022,1307.91,1291.35,1291.35,1316.78,584571000
6/7/2022,1291.35,1290.01,1260.92,1291.35,670865000
6/6/2022,1290.01,1287.98,1281.95,1302.14,589885000
6/3/2022,1287.98,1288.62,1276.37,1292.78,473813000
6/2/2022,1288.62,1299.52,1283.32,1302.66,572549000
6/1/2022,1299.52,1292.68,1286.01,1302.25,573627000
5/31/2022,1292.68,1293.92,1280.44,1297.64,591086000
5/30/2022,1293.92,1285.45,1281.27,1296.22,587228000
5/27/2022,1285.45,1268.57,1268.57,1286.99,607222000
5/26/2022,1268.57,1268.43,1261.55,1278.11,541907000
5/25/2022,1268.43,1233.38,1233.38,1268.43,655243000
5/24/2022,1233.38,1218.81,1203.28,1233.38,528479000
5/23/2022,1218.81,1240.71,1207.99,1246.58,557426000
5/20/2022,1240.71,1241.64,1232.33,1252.96,504692000
5/19/2022,1241.64,1240.76,1210.43,1246.66,496733000
5/18/2022,1240.76,1228.37,1222.92,1249.84,566364000
5/17/2022,1228.37,1171.95,1156.54,1228.37,583956000
5/16/2022,1171.95,1182.77,1170.59,1215.96,584389000
5/13/2022,1182.77,1238.84,1180.6,1238.84,816986000
5/12/2022,1238.84,1301.53,1238.05,1301.53,557892000
5/11/2022,1301.53,1293.56,1277.91,1305.17,418232000
5/10/2022,1293.56,1269.62,1232.57,1293.56,665477000
5/9/2022,1269.62,1329.26,1265.54,1329.26,673761000
5/6/2022,1329.26,1360.68,1328.13,1360.68,564073000
5/5/2022,1360.68,1348.68,1331.41,1362.18,531075000
5/4/2022,1348.68,1366.11,1348.68,1366.39,528292000
4/29/2022,1366.8,1350.99,1343.24,1369.31,598402000
4/28/2022,1350.99,1353.77,1344.1,1358.07,485123000
4/27/2022,1353.77,1341.34,1314.81,1355.92,519555000
4/26/2022,1341.34,1310.92,1261.4,1341.34,727648000
4/25/2022,1310.92,1379.23,1298.38,1382.13,762880000
4/22/2022,1379.23,1370.21,1352.43,1392.89,834412000
4/21/2022,1370.21,1384.72,1356.58,1392.33,810674000
4/20/2022,1384.72,1401.63,1384.72,1410.64,688325000
4/19/2022,1406.45,1432.6,1406.45,1442.04,702352000
4/18/2022,1432.6,1458.56,1425.07,1458.56,827689000
4/15/2022,1458.56,1472.12,1456.39,1478.95,659471000
4/14/2022,1472.12,1477.2,1471.75,1484.34,523370000
4/13/2022,1477.2,1455.25,1448.52,1477.2,674791000
4/12/2022,1455.25,1482,1455.25,1490.58,680058000
4/8/2022,1482,1502.35,1482,1507.73,763561000
4/7/2022,1502.35,1522.9,1502.35,1524.92,795134000
4/6/2022,1522.9,1520.03,1507.62,1523.75,944040000
4/5/2022,1520.03,1524.7,1519.28,1527.57,703529000
4/4/2022,1524.7,1516.44,1516.44,1530.95,779577000
4/1/2022,1516.44,1492.15,1484.13,1516.87,967673000
3/31/2022,1492.15,1490.51,1488.27,1498.41,684539000
3/30/2022,1490.51,1497.76,1483.9,1503.89,901485000
3/29/2022,1497.76,1483.18,1483.18,1498.45,737942000
3/28/2022,1483.18,1498.5,1473.8,1498.5,1065488000
3/25/2022,1498.5,1500.17,1494.55,1503.29,768936000
3/24/2022,1498.26,1502.34,1495.18,1505.39,784913000
3/23/2022,1502.34,1503.78,1501.67,1513.9,861130000
3/22/2022,1503.78,1494.95,1494.95,1507.71,947697000
3/21/2022,1494.95,1474.78,1474.38,1494.95,792157000
3/18/2022,1469.1,1461.34,1461.34,1474.86,795725000
3/17/2022,1461.34,1459.33,1459.14,1467.74,717437000
3/16/2022,1459.33,1452.74,1452.74,1462.98,624218000
3/15/2022,1452.74,1446.25,1437.27,1453.07,675628000
3/14/2022,1446.25,1466.54,1439.19,1466.54,858565000
3/11/2022,1466.54,1479.08,1458.88,1480.29,878192000
3/10/2022,1479.08,1473.74,1473.74,1488.59,649940000
3/9/2022,1473.74,1473.71,1462.8,1482.86,930301000
3/8/2022,1473.71,1499.05,1473.71,1499.05,1037518000
3/7/2022,1499.05,1505.33,1493.87,1505.33,981721000
3/4/2022,1505.33,1505,1501.39,1509.19,928921000
3/3/2022,1505,1485.52,1485.52,1505,929212000
3/2/2022,1485.52,1499.37,1479.55,1500.41,941554000
3/1/2022,1498.78,1490.13,1490.13,1501.73,842432000
2/28/2022,1490.13,1498.89,1487.57,1502.36,729794000
2/25/2022,1498.89,1494.85,1494.85,1512.05,768010000
2/24/2022,1494.85,1512.3,1473.76,1513.25,1159943000
2/23/2022,1512.3,1503.47,1503.47,1520.78,694654000
2/22/2022,1503.47,1510.84,1484.81,1510.84,908054000
2/21/2022,1510.84,1504.84,1500.97,1516.63,791919000
2/18/2022,1504.84,1507.99,1492.38,1507.99,697546000
2/17/2022,1507.99,1492.1,1492.1,1507.99,615794000
2/16/2022,1492.1,1492.75,1486.68,1499.5,702522000
2/15/2022,1492.75,1471.96,1470.06,1495.56,606423000
2/14/2022,1471.96,1501.71,1471.96,1501.71,810716000
2/11/2022,1501.71,1506.79,1499.06,1508.54,636284000
2/10/2022,1506.79,1510.66,1495.7,1512.88,680250000
2/9/2022,1505.38,1500.99,1499.53,1511.72,794738000
2/8/2022,1500.99,1497.66,1491.78,1503.33,734761000
2/7/2022,1497.66,1478.96,1478.96,1505.69,578172000
1/28/2022,1478.96,1470.76,1465.22,1484.48,702682000
1/27/2022,1470.76,1481.58,1464.06,1486.39,564596000
1/26/2022,1481.58,1479.58,1478.41,1490.45,813176000
1/25/2022,1479.58,1439.71,1424.36,1479.58,751388000
1/24/2022,1439.71,1472.89,1432.18,1472.89,828130000
1/21/2022,1472.89,1465.3,1463.06,1477.23,811346000
1/20/2022,1465.3,1442.79,1432.58,1469.08,785762000
1/19/2022,1442.79,1438.94,1434.46,1449.11,637631000
1/18/2022,1438.94,1452.84,1424.65,1452.84,739292000
1/17/2022,1452.84,1496.02,1452.84,1503.86,987100000
1/14/2022,1496.02,1496.05,1476.68,1503.25,785613000
1/13/2022,1496.05,1510.51,1495.13,1522.6,995818000
1/12/2022,1510.51,1489.11,1464.49,1510.51,1130819000
1/11/2022,1492.31,1503.71,1488.4,1512.05,1251472000
1/10/2022,1503.71,1528.48,1503.71,1536.45,1381116000
1/7/2022,1528.48,1534.1,1524.96,1534.52,1027120000
1/6/2022,1528.57,1522.5,1518.18,1536.24,1133723000
1/5/2022,1522.5,1525.58,1522.5,1535.82,1058452000
1/4/2022,1525.58,1508.55,1507.19,1526.69,891297000
12/31/2021,1498.28,1485.97,1485.97,1499.07,875730000
12/30/2021,1485.97,1490.96,1484.82,1493.38,747861000
12/29/2021,1485.82,1494.39,1485.82,1498.91,843880000
12/28/2021,1494.39,1488.88,1483.97,1499.77,1002235000
12/27/2021,1488.88,1477.03,1469.91,1490.12,752108000
12/24/2021,1477.03,1456.96,1456.32,1478.8,889478000
12/23/2021,1456.96,1477.67,1447.14,1481.21,1360821000
12/22/2021,1477.67,1478.74,1471.84,1489.24,1069405000
12/21/2021,1478.74,1477.33,1472.43,1486.09,902843000
12/20/2021,1477.33,1479.79,1468.88,1483.85,963352000
12/17/2021,1479.79,1476.61,1476.61,1487.73,1114655000
12/16/2021,1476.61,1475.5,1468.95,1482.32,927544000
12/15/2021,1475.5,1476.02,1468.21,1481.67,906078000
12/14/2021,1476.02,1476.21,1469.21,1485.14,964113000
12/13/2021,1476.21,1463.54,1463.54,1481.7,865576000
12/10/2021,1463.54,1467.98,1461.78,1475.85,798294000
12/9/2021,1467.98,1452.87,1446.88,1467.98,665456000
12/8/2021,1452.87,1446.77,1446.77,1460.28,771027000
12/7/2021,1446.77,1413.58,1413.58,1446.77,755905000
12/6/2021,1413.58,1443.32,1400.87,1452.55,1038157000
12/3/2021,1443.32,1482.05,1443.32,1491.2,1096303000
12/2/2021,1482.05,1485.19,1482.05,1493.84,763955000
12/1/2021,1485.19,1478.44,1471.3,1487.68,876732000
11/30/2021,1478.44,1484.84,1471.57,1503.09,1084948000
11/29/2021,1484.84,1493.03,1464.83,1493.03,1012517000
11/26/2021,1493.03,1500.81,1488.83,1511.68,1060467000
11/25/2021,1500.81,1488.87,1488.87,1505.36,1014179000
11/24/2021,1488.87,1463.63,1463.63,1491.05,1116908000
11/23/2021,1463.63,1447.25,1438.41,1463.63,880068000
11/22/2021,1447.25,1452.35,1442.85,1466.46,1269016000
11/19/2021,1452.35,1469.83,1434.69,1481.53,1522741000
11/18/2021,1469.83,1475.85,1469.83,1482.87,1090650000
11/17/2021,1475.85,1466.45,1464.78,1477.04,860800000
11/16/2021,1466.45,1476.57,1459.08,1476.97,1223765000
11/15/2021,1476.57,1473.37,1466.01,1481.96,1174091000
11/12/2021,1473.37,1462.35,1453.22,1474.98,955627000
11/11/2021,1462.35,1465.02,1449.18,1472.89,1265480000
11/10/2021,1465.02,1461.5,1457.98,1470.19,985538000
11/9/2021,1461.5,1467.57,1457.57,1474.2,1030269000
11/8/2021,1467.57,1456.51,1456.51,1470.49,1075457000
11/5/2021,1456.51,1448.34,1444.51,1459.93,874071000
11/4/2021,1448.34,1444.3,1435.84,1451.98,929527000
11/3/2021,1444.3,1452.46,1440.67,1463.63,1505103000
11/2/2021,1452.46,1438.97,1438.83,1452.46,1009458000
11/1/2021,1438.97,1444.27,1435.57,1451.81,1132356000
10/29/2021,1444.27,1438.01,1432.19,1447.62,982013000
10/28/2021,1438.01,1423.02,1420.42,1440.64,865428000
10/27/2021,1423.02,1391.63,1391.63,1423.02,936216000
10/26/2021,1391.63,1385.4,1377.56,1393.03,747953000
10/25/2021,1385.4,1389.24,1385.4,1395.72,899257000
10/22/2021,1389.24,1384.77,1384.77,1393.7,798130000
10/21/2021,1384.77,1393.8,1384.77,1398.45,709067000
10/20/2021,1393.8,1395.33,1376.15,1401.76,845891000
10/19/2021,1395.33,1395.53,1388.95,1399.66,639435000
10/18/2021,1395.53,1392.7,1390.88,1402.63,795915000
10/15/2021,1392.7,1391.85,1388,1399.03,784555000
10/14/2021,1391.85,1391.91,1388.89,1398.67,725511000
10/13/2021,1391.91,1394.8,1389.61,1400.67,645349000
10/12/2021,1394.8,1394.09,1389.43,1400.78,742805000
10/11/2021,1394.09,1372.73,1372.73,1394.64,764352000
10/8/2021,1372.73,1365.99,1365.93,1373.18,632859000
10/7/2021,1365.99,1362.82,1360.57,1367.64,693029000
10/6/2021,1362.82,1354.63,1354.63,1362.82,636998000
10/5/2021,1354.63,1339.54,1339.54,1354.63,636267000
10/4/2021,1339.54,1334.89,1333.53,1347.49,736080000
10/1/2021,1334.89,1342.06,1332.97,1344.06,738174000
9/30/2021,1342.06,1339.21,1339.21,1348.89,438294000
9/29/2021,1339.21,1339.31,1328.17,1340.9,598501000
9/28/2021,1339.31,1324.99,1316.41,1341.81,623510000
9/27/2021,1324.99,1351.17,1324.99,1354.38,778442000
9/24/2021,1351.17,1352.76,1348.07,1356.97,673104000
9/23/2021,1352.76,1350.68,1350.43,1361.09,997614000
9/22/2021,1350.68,1339.84,1336.63,1350.71,779652000
9/21/2021,1339.84,1350.48,1324.82,1350.48,859676000
9/20/2021,1350.48,1352.64,1349.18,1365.92,895455000
9/17/2021,1352.64,1345.87,1345.87,1356.45,852781000
9/16/2021,1345.87,1345.83,1341.23,1353.12,599771000
9/15/2021,1345.83,1339.7,1334.97,1347.7,692093000
9/14/2021,1339.7,1341.43,1336.84,1349.13,730453000
9/13/2021,1341.43,1345.31,1340.5,1350.69,775469000
9/10/2021,1345.31,1343.98,1343.98,1350.43,598725000
9/9/2021,1343.98,1333.61,1332.67,1345.59,642567000
9/8/2021,1333.61,1341.9,1328.35,1344.49,626075000
9/7/2021,1341.9,1346.39,1340.32,1353.66,869379000
9/6/2021,1346.39,1334.65,1334.65,1348.36,944405000
9/1/2021,1334.65,1331.47,1328.13,1338.02,719956000
8/31/2021,1331.47,1328.14,1325.69,1336.14,733825000
8/30/2021,1328.14,1313.2,1313.2,1329.62,676541000
8/27/2021,1313.2,1301.12,1285.16,1313.2,685056000
8/26/2021,1301.12,1309.55,1295.77,1316.26,524292000
8/25/2021,1309.55,1298.74,1291.7,1310.16,522873000
8/24/2021,1298.74,1298.86,1289.16,1307.56,714266000
8/23/2021,1298.86,1329.43,1298.86,1329.43,795069000
8/20/2021,1329.43,1374.85,1317.52,1374.85,1206468000
8/19/2021,1374.85,1360.94,1352.94,1374.85,728173000
8/18/2021,1360.94,1363.09,1355.83,1370.5,689777000
8/17/2021,1363.09,1370.96,1359.11,1379.7,768611000
8/16/2021,1370.96,1357.05,1357.05,1372.33,827714000
8/13/2021,1357.05,1353.05,1336.74,1357.41,744147000
8/12/2021,1353.05,1357.79,1353.05,1365.01,741564000
8/11/2021,1357.79,1362.43,1357.79,1374.03,806773000
8/10/2021,1362.43,1359.86,1358.12,1370.35,716535000
8/9/2021,1359.86,1341.45,1334.69,1361.12,688433000
8/6/2021,1341.45,1345.55,1341.45,1351.85,736161000
8/5/2021,1345.55,1334.74,1326.8,1346.62,635468000
8/4/2021,1334.74,1332.44,1328.4,1340.76,661800000
8/3/2021,1332.44,1314.22,1314.22,1332.44,647013000
8/2/2021,1314.22,1310.05,1304.49,1322.35,614534000
7/30/2021,1310.05,1293.6,1293.6,1311.97,644438000
7/29/2021,1293.6,1277.07,1277.07,1293.6,491061000
7/28/2021,1277.07,1276.93,1271.78,1281.17,406887000
7/27/2021,1276.93,1272.71,1272.71,1288.35,566746000
7/26/2021,1272.71,1268.83,1254.57,1277.33,508547000
7/23/2021,1268.83,1293.67,1268.83,1295.63,582254000
7/22/2021,1293.67,1270.79,1266.54,1294.16,536412000
7/21/2021,1270.79,1273.29,1266.71,1284.33,451952000
7/20/2021,1273.29,1243.51,1225.52,1273.29,568602000
7/19/2021,1243.51,1299.31,1237.79,1299.31,731023000
7/16/2021,1299.31,1293.92,1293.92,1304.37,415121000
7/15/2021,1293.92,1279.91,1270.77,1299.18,419138600
7/14/2021,1279.91,1297.54,1264.68,1305.37,547973900
7/13/2021,1297.54,1296.3,1278.3,1307.73,500178900
7/12/2021,1296.3,1347.14,1270.06,1347.14,912737200
7/9/2021,1347.14,1374.68,1335.9,1374.68,713991100
7/8/2021,1374.68,1388.55,1363.92,1388.55,528832600
