Date,Last Price,Volume,SMAVG (15)
7/16/2021,4327.16,587319424,551104896
7/15/2021,4360.03,514704192,544543552
7/14/2021,4374.3,526771616,541996800
7/13/2021,4369.21,447201120,541422080
7/12/2021,4384.63,480701632,550649792
7/9/2021,4369.55,517859168,625457280
7/8/2021,4320.82,562095232,637107136
7/7/2021,4358.13,518731264,640181312
7/6/2021,4343.54,579836352,638667008
7/2/2021,4352.34,433797312,633518528
7/1/2021,4319.94,491252672,635695680
6/30/2021,4297.5,586723584,637219008
6/29/2021,4291.8,464266880,630789440
6/28/2021,4290.61,534470528,638644480
6/25/2021,4280.7,1020842112,634156032
6/24/2021,4266.49,488899264,597162048
6/23/2021,4241.84,476502784,601905792
6/22/2021,4246.44,518151264,606963648
6/21/2021,4224.79,585617088,609491712
6/18/2021,4166.45,1602813312,609317632
6/17/2021,4221.86,692607232,588776064
6/16/2021,4223.7,608208064,580292416
6/15/2021,4246.59,496016800,575506240
6/14/2021,4255.15,502609184,575184896
6/11/2021,4247.44,466454816,585781312
6/10/2021,4239.18,514102432,592703488
6/9/2021,4219.55,490279648,603078400
6/8/2021,4227.26,582092992,609232640
6/7/2021,4226.52,467143648,608543616
6/4/2021,4229.89,465931744,610847552
6/3/2021,4192.85,560056000,618080512
6/2/2021,4208.12,552370496,624260416
6/1/2021,4202.04,556072384,627530944
5/28/2021,4204.11,583005888,632319360
5/27/2021,4200.88,1294689920,629581568
5/26/2021,4195.99,565352448,583382400
5/25/2021,4188.13,536415456,583969664
5/24/2021,4197.05,491196288,591368512
5/21/2021,4155.86,661555904,596930240
5/20/2021,4159.12,570286976,602044608
5/19/2021,4115.68,669726656,604282048
5/18/2021,4127.83,582592448,596686016
5/17/2021,4163.29,571758336,592417408
5/14/2021,4173.85,501702752,589998912
5/13/2021,4112.5,574425408,591887296
5/12/2021,4063.04,652754688,592703040
5/11/2021,4152.1,601429056,586049280
5/10/2021,4188.43,627898368,582143104
5/7/2021,4232.6,541938368,576682816
5/6/2021,4201.62,601702912,585224256
5/5/2021,4167.59,574161152,582224192
5/4/2021,4164.66,647398656,580421760
5/3/2021,4192.66,574622080,572182080
4/30/2021,4181.17,738271680,568977280
4/29/2021,4211.47,603848000,553779840
4/28/2021,4183.18,555786112,549689920
4/27/2021,4186.72,518564000,545238272
4/26/2021,4187.62,535480160,548790592
4/23/2021,4180.17,530028544,552702592
4/22/2021,4134.98,586661632,553986304
4/21/2021,4173.42,552948864,567593600
4/20/2021,4134.94,542835776,567349248
4/19/2021,4163.26,545994752,573598016
4/16/2021,4185.47,670059968,585180736
4/15/2021,4170.42,556701824,582669504
4/14/2021,4124.66,547124416,586363904
